11/28/2022 9:35:17 PM, 4, 8.817434
11/28/2022 9:36:38 PM, 4, 37.87099
11/28/2022 9:39:36 PM, 4, 25.9585
11/30/2022 2:45:34 PM, 1, 509.1725
11/30/2022 2:45:56 PM, 1, 19.41644
11/30/2022 2:48:09 PM, 7, 130.4648
